,Company,TypeName,Inches,Touchscreen,Ips,Cpu_Vender,Cpu_Type,Ram,Storage (GB),Storage Type,Gpu_Vender,Gpu_Type,Weight,OpSys,Price_euros
1240,Lenovo,Notebook,15.6,0,0,AMD,A12-Series 9720P,6,256,SSD,AMD,Radeon 530,2.2,Windows,597.57
1241,Asus,Ultrabook,13.3,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.45,Windows,1280.0
1242,Acer,Notebook,15.6,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 520,2.4,Others/No OS/Linux,361.8
1243,Dell,2 in 1 Convertible,17.3,1,0,Intel,Core i7,16,512,SSD,Nvidia,GeForce 940MX,2.77,Windows,1799.0
1244,HP,Notebook,14.0,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 520,1.54,Windows,1099.99
1245,Asus,Gaming,15.6,0,1,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1050 Ti,2.5,Windows,1600.0
1246,Dell,Notebook,14.0,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,1.6,Windows,875.0
1247,Asus,Gaming,15.6,0,1,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,2.34,Windows,2325.0
1248,Lenovo,Notebook,15.6,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,2.3,Others/No OS/Linux,573.0
1249,Dell,2 in 1 Convertible,13.3,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 615,1.24,Windows,1813.0
1250,Dell,Notebook,15.6,0,0,Intel,I n t e l,4,500,HDD,Intel,HD Graphics,2.2,Others/No OS/Linux,324.0
1251,HP,Notebook,15.6,0,0,AMD,A6-Series 9220,4,500,HDD,AMD,Radeon R4 Graphics,1.86,Windows,399.0
1252,Lenovo,Notebook,15.6,0,0,Intel,Core i3,6,128,SSD,Nvidia,GeForce 920MX,2.4,Windows,569.0
1253,Lenovo,Notebook,14.0,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.9,Windows,1072.0
1254,Dell,Notebook,15.6,0,0,Intel,I n t e l,4,500,HDD,Intel,HD Graphics,2.2,Windows,443.99
1255,Asus,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,1024,HDD,Intel,HD Graphics 500,2.0,Windows,339.0
1256,Asus,Gaming,17.3,0,1,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 970M,4.0,Windows,1900.0
1257,Dell,Notebook,15.6,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 520,2.29,Windows,490.0
1258,Lenovo,Notebook,15.6,0,0,Intel,Core i7,8,1024,Hybrid,AMD,Radeon R5 M330,2.32,Windows,895.0
1259,MSI,Gaming,15.6,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 960M,2.4,Windows,1229.0
1260,Lenovo,2 in 1 Convertible,14.0,1,0,Intel,Core i5,4,128,SSD,Intel,HD Graphics 520,1.8,Windows,833.01
1261,Asus,Ultrabook,13.3,0,1,Intel,Core M,8,512,SSD,Intel,HD Graphics 515,1.2,Windows,729.0
1262,Dell,Notebook,15.6,0,0,Intel,Core i3,6,1024,HDD,Intel,HD Graphics 620,2.3,Windows,459.0
1263,Acer,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,500,HDD,Intel,HD Graphics 400,2.4,Others/No OS/Linux,289.0
1264,Dell,Notebook,15.6,0,0,Intel,Celeron Dual Core,2,500,HDD,Intel,HD Graphics,2.2,Windows,379.0
1265,Lenovo,Notebook,15.6,0,1,Intel,Core i7,8,1024,HDD,Nvidia,GeForce GTX 960M,2.6,Windows,899.0
1266,HP,Notebook,15.6,0,0,AMD,A9-Series 9410,6,1024,Hybrid,AMD,Radeon R7 M440,2.04,Windows,549.99
1267,Dell,Notebook,15.6,0,0,Intel,Core i7,8,1024,HDD,AMD,Radeon R5 M430,2.3,Others/No OS/Linux,805.99
1268,HP,Netbook,11.6,0,0,Intel,Celeron Dual Core,2,32,Flash Storage,Intel,HD Graphics 400,1.17,Windows,209.0
1269,Asus,Notebook,15.6,0,0,Intel,Core i7,4,500,HDD,Nvidia,GeForce 920M,2.2,Windows,720.32
1270,Lenovo,2 in 1 Convertible,14.0,1,1,Intel,Core i7,4,128,SSD,Intel,HD Graphics 520,1.8,Windows,638.0
1271,Lenovo,2 in 1 Convertible,13.3,1,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 520,1.3,Windows,1499.0
1272,Lenovo,Notebook,14.0,0,0,Intel,Celeron Dual Core,2,64,Flash Storage,Intel,HD Graphics,1.5,Windows,229.0
1273,HP,Notebook,15.6,0,0,Intel,Core i7,6,1024,HDD,AMD,Radeon R5 M330,2.19,Windows,764.0
1274,Asus,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,500,HDD,Intel,HD Graphics,2.2,Windows,369.0
1275,Asus,Ultrabook,13.3,0,1,Intel,Core M,8,512,SSD,Intel,HD Graphics 515,1.2,Windows,729.0
1276,Dell,Notebook,15.6,0,0,Intel,Core i3,6,1024,HDD,Intel,HD Graphics 620,2.3,Windows,459.0
1277,Acer,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,500,HDD,Intel,HD Graphics 400,2.4,Others/No OS/Linux,289.0
1278,Dell,Notebook,15.6,0,0,Intel,Celeron Dual Core,2,500,HDD,Intel,HD Graphics,2.2,Windows,379.0
1279,Lenovo,Notebook,15.6,0,1,Intel,Core i7,8,1024,HDD,Nvidia,GeForce GTX 960M,2.6,Windows,899.0
1280,HP,Notebook,15.6,0,0,AMD,A9-Series 9410,6,1024,Hybrid,AMD,Radeon R7 M440,2.04,Windows,549.99
1281,Dell,Notebook,15.6,0,0,Intel,Core i7,8,1024,HDD,AMD,Radeon R5 M430,2.3,Others/No OS/Linux,805.99
1282,HP,Netbook,11.6,0,0,Intel,Celeron Dual Core,2,32,Flash Storage,Intel,HD Graphics 400,1.17,Windows,209.0
1283,Asus,Notebook,15.6,0,0,Intel,Core i7,4,500,HDD,Nvidia,GeForce 920M,2.2,Windows,720.32
1284,Lenovo,2 in 1 Convertible,14.0,1,1,Intel,Core i7,4,128,SSD,Intel,HD Graphics 520,1.8,Windows,638.0
1285,Lenovo,2 in 1 Convertible,13.3,1,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 520,1.3,Windows,1499.0
1286,Lenovo,Notebook,14.0,0,0,Intel,Celeron Dual Core,2,64,Flash Storage,Intel,HD Graphics,1.5,Windows,229.0
1287,HP,Notebook,15.6,0,0,Intel,Core i7,6,1024,HDD,AMD,Radeon R5 M330,2.19,Windows,764.0
1288,Asus,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,500,HDD,Intel,HD Graphics,2.2,Windows,369.0
1289,Asus,Ultrabook,13.3,0,1,Intel,Core M,8,512,SSD,Intel,HD Graphics 515,1.2,Windows,729.0
1290,Dell,Notebook,15.6,0,0,Intel,Core i3,6,1024,HDD,Intel,HD Graphics 620,2.3,Windows,459.0
1291,Acer,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,500,HDD,Intel,HD Graphics 400,2.4,Others/No OS/Linux,289.0
1292,Dell,Notebook,15.6,0,0,Intel,Celeron Dual Core,2,500,HDD,Intel,HD Graphics,2.2,Windows,379.0
1293,Lenovo,Notebook,15.6,0,1,Intel,Core i7,8,1024,HDD,Nvidia,GeForce GTX 960M,2.6,Windows,899.0
1294,HP,Notebook,15.6,0,0,AMD,A9-Series 9410,6,1024,Hybrid,AMD,Radeon R7 M440,2.04,Windows,549.99
1295,Dell,Notebook,15.6,0,0,Intel,Core i7,8,1024,HDD,AMD,Radeon R5 M430,2.3,Others/No OS/Linux,805.99
1296,HP,Netbook,11.6,0,0,Intel,Celeron Dual Core,2,32,Flash Storage,Intel,HD Graphics 400,1.17,Windows,209.0
1297,Asus,Notebook,15.6,0,0,Intel,Core i7,4,500,HDD,Nvidia,GeForce 920M,2.2,Windows,720.32
1298,Lenovo,2 in 1 Convertible,14.0,1,1,Intel,Core i7,4,128,SSD,Intel,HD Graphics 520,1.8,Windows,638.0
1299,Lenovo,2 in 1 Convertible,13.3,1,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 520,1.3,Windows,1499.0
1300,Lenovo,Notebook,14.0,0,0,Intel,Celeron Dual Core,2,64,Flash Storage,Intel,HD Graphics,1.5,Windows,229.0
1301,HP,Notebook,15.6,0,0,Intel,Core i7,6,1024,HDD,AMD,Radeon R5 M330,2.19,Windows,764.0
1302,Asus,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,500,HDD,Intel,HD Graphics,2.2,Windows,369.0
